type,time,year,month,date,breau,station,lat,lon
機車竊盜,1041203,104,12,3,八德分局,廣興所,24.946018,121.265915
機車竊盜,1041203,104,12,3,楊梅分局,幼獅所,24.9416388,121.1730639
機車竊盜,1041203,104,12,3,中壢分局,龍興所,24.9369341,121.2469336
機車竊盜,1041203,104,12,3,龍潭分局,中興所,24.8730711,121.2257423
機車竊盜,1041202,104,12,2,龜山分局,大華所,25.059347,121.368003
機車竊盜,1041202,104,12,2,桃園分局,景福所,24.993069,121.310983
機車竊盜,1041202,104,12,2,龜山分局,龜山所,24.9888023,121.3438157
機車竊盜,1041202,104,12,2,中壢分局,自強所,24.9663872,121.2610131
機車竊盜,1041202,104,12,2,中壢分局,中壢所,24.9567931,121.2249415
機車竊盜,1041202,104,12,2,中壢分局,中壢所,24.9511829,121.2269659
機車竊盜,1041202,104,12,2,龍潭分局,聖亭所,24.8798067,121.1882932
機車竊盜,1041202,104,12,2,龍潭分局,中興所,24.8795395,121.2431644
機車竊盜,1041202,104,12,2,龍潭分局,龍潭所,24.8636035,121.2146993
機車竊盜,1041201,104,12,1,大園分局,草漯所,25.058354,121.115269
機車竊盜,1041201,104,12,1,中壢分局,興國所,24.958578,121.2095887
機車竊盜,1041201,104,12,1,中壢分局,中壢所,24.9565361,121.2226641
機車竊盜,1041201,104,12,1,中壢分局,中壢所,24.954909,121.225544
機車竊盜,1041201,104,12,1,楊梅分局,草湳所,24.919427,121.183615
機車竊盜,1041201,104,12,1,楊梅分局,楊梅所,24.9159001,121.1459593
機車竊盜,1041130,104,11,30,桃園分局,青溪所,25.0128632,121.312328
機車竊盜,1041130,104,11,30,桃園分局,青溪所,25.0044316,121.3177277
機車竊盜,1041130,104,11,30,桃園分局,景福所,24.993848,121.308537
機車竊盜,1041130,104,11,30,桃園分局,龍安所,24.9931307,121.278329
機車竊盜,1041130,104,11,30,桃園分局,景福所,24.9904938,121.3066783
機車竊盜,1041130,104,11,30,中壢分局,中壢所,24.957316,121.2239068
機車竊盜,1041130,104,11,30,平鎮分局,宋屋所,24.9560021,121.2021135
機車竊盜,1041130,104,11,30,大溪分局,圳頂所,24.9120752,121.2860277
機車竊盜,1041129,104,11,29,桃園分局,同安所,25.0127814,121.3064236
機車竊盜,1041129,104,11,29,桃園分局,同安所,25.0037747,121.3082817
機車竊盜,1041129,104,11,29,桃園分局,中路所,24.9936281,121.3009798
機車竊盜,1041129,104,11,29,桃園分局,武陵所,24.9927389,121.313299
機車竊盜,1041129,104,11,29,龜山分局,龜山所,24.9917966,121.3361109
機車竊盜,1041129,104,11,29,八德分局,廣興所,24.9560229,121.292319
機車竊盜,1041129,104,11,29,中壢分局,普仁所,24.9544555,121.2433447
機車竊盜,1041129,104,11,29,中壢分局,仁愛所,24.9505664,121.2592376
機車竊盜,1041129,104,11,29,楊梅分局,楊梅所,24.9138038,121.1493347
機車竊盜,1041128,104,11,28,桃園分局,埔子所,24.9953521,121.3101385
機車竊盜,1041128,104,11,28,楊梅分局,新屋所,24.9934099,121.2969674
機車竊盜,1041128,104,11,28,桃園分局,大樹所,24.9904938,121.3066783
機車竊盜,1041128,104,11,28,中壢分局,興國所,24.958989,121.213955
機車竊盜,1041127,104,11,27,龜山分局,大華所,25.0499324,121.3623634
機車竊盜,1041127,104,11,27,桃園分局,大樹所,24.988334,121.313803
機車竊盜,1041127,104,11,27,桃園分局,龍安所,24.987603,121.288165
機車竊盜,1041127,104,11,27,桃園分局,大樹所,24.974251,121.32395
機車竊盜,1041126,104,11,26,大園分局,大園所,25.0624754,121.1944237
機車竊盜,1041126,104,11,26,桃園分局,武陵所,24.990386,121.313734
機車竊盜,1041126,104,11,26,桃園分局,中路所,24.9891379,121.2930121
機車竊盜,1041126,104,11,26,桃園分局,大樹所,24.983165,121.318559
機車竊盜,1041126,104,11,26,大園分局,新坡所,24.9647987,121.1506452
機車竊盜,1041126,104,11,26,八德分局,大安所,24.9617019,121.3205836
機車竊盜,1041126,104,11,26,中壢分局,中壢所,24.9530781,121.2262597
機車竊盜,1041126,104,11,26,中壢分局,龍興所,24.9276169,121.250473
機車竊盜,1041126,104,11,26,大溪分局,圳頂所,24.8968492,121.2618918
機車竊盜,1041125,104,11,25,大園分局,竹圍所,25.1091072,121.2384857
機車竊盜,1041125,104,11,25,大園分局,潮音所,25.0748874,121.1929978
機車竊盜,1041125,104,11,25,龜山分局,龜山所,25.0003355,121.3421666
機車竊盜,1041125,104,11,25,中壢分局,中壢所,24.9612267,121.2269751
機車竊盜,1041125,104,11,25,中壢分局,普仁所,24.9551001,121.2430077
機車竊盜,1041125,104,11,25,平鎮分局,北勢所,24.9503029,121.218428
機車竊盜,1041124,104,11,24,桃園分局,同安所,25.0018959,121.306734
機車竊盜,1041124,104,11,24,桃園分局,景福所,24.9966489,121.3096115
機車竊盜,1041124,104,11,24,桃園分局,中路所,24.992178,121.29967
機車竊盜,1041124,104,11,24,中壢分局,中壢所,24.9575872,121.2293114
機車竊盜,1041124,104,11,24,楊梅分局,草湳所,24.956291,121.203261
機車竊盜,1041124,104,11,24,中壢分局,普仁所,24.9459113,121.2308184
機車竊盜,1041124,104,11,24,中壢分局,龍興所,24.9344032,121.2356073
機車竊盜,1041124,104,11,24,平鎮分局,龍岡所,24.9253547,121.2517371
機車竊盜,1041123,104,11,23,大園分局,竹圍所,25.10124,121.239726
機車竊盜,1041123,104,11,23,桃園分局,青溪所,24.9981101,121.3198821
機車竊盜,1041123,104,11,23,桃園分局,武陵所,24.9912629,121.30931
機車竊盜,1041123,104,11,23,中壢分局,中壢所,24.9559663,121.2221524
機車竊盜,1041123,104,11,23,中壢分局,中壢所,24.9518719,121.224412
機車竊盜,1041123,104,11,23,中壢分局,龍興所,24.928426,121.252016
機車竊盜,1041123,104,11,23,大溪分局,圳頂所,24.8906915,121.2730657
機車竊盜,1041123,104,11,23,大溪分局,南雅所,24.8811049,121.2943622
機車竊盜,1041123,104,11,23,大溪分局,三層所,24.8601892,121.2946038
機車竊盜,1041122,104,11,22,桃園分局,景福所,24.993715,121.31347
機車竊盜,1041122,104,11,22,中壢分局,普仁所,24.9543979,121.240577
機車竊盜,1041122,104,11,22,八德分局,四維所,24.9475751,121.2987966
機車竊盜,1041122,104,11,22,中壢分局,龍興所,24.94642,121.2270702
機車竊盜,1041122,104,11,22,大溪分局,南雅所,24.880952,121.2936656
機車竊盜,1041122,104,11,22,大溪分局,南雅所,24.8782732,121.2915871
機車竊盜,1041121,104,11,21,中壢分局,中福所,24.9715417,121.2243754
機車竊盜,1041120,104,11,20,桃園分局,龍安所,24.993409,121.277577
機車竊盜,1041120,104,11,20,楊梅分局,大坡所,24.956586,121.0077058
機車竊盜,1041120,104,11,20,楊梅分局,富岡所,24.9348241,121.0834479
機車竊盜,1041120,104,11,20,平鎮分局,平鎮所,24.9087366,121.2003065
機車竊盜,1041120,104,11,20,平鎮分局,平鎮所,24.8942737,121.2115947
機車竊盜,1041119,104,11,19,龜山分局,大埔所,25.0348848,121.3836827
機車竊盜,1041119,104,11,19,桃園分局,大樹所,24.9867842,121.3129627
機車竊盜,1041119,104,11,19,桃園分局,大樹所,24.9847241,121.3099173
機車竊盜,1041119,104,11,19,龜山分局,龜山所,24.9805194,121.344897
機車竊盜,1041119,104,11,19,中壢分局,興國所,24.957967,121.216068
機車竊盜,1041119,104,11,19,中壢分局,興國所,24.9563375,121.2162108
機車竊盜,1041119,104,11,19,中壢分局,龍興所,24.936222,121.232889
機車竊盜,1041119,104,11,19,中壢分局,龍興所,24.9293829,121.252586
機車竊盜,1041119,104,11,19,楊梅分局,草湳所,24.9083865,121.1798741
機車竊盜,1041119,104,11,19,龍潭分局,龍潭所,24.8623468,121.2119099
機車竊盜,1041118,104,11,18,大園分局,大園所,25.0649185,121.1931882
機車竊盜,1041118,104,11,18,龜山分局,龜山所,25.0014773,121.342735
機車竊盜,1041118,104,11,18,龜山分局,龜山所,24.9915219,121.3420103
機車竊盜,1041118,104,11,18,八德分局,四維所,24.9909481,121.3249305
機車竊盜,1041118,104,11,18,中壢分局,中壢所,24.952673,121.222752
機車竊盜,1041118,104,11,18,中壢分局,龍興所,24.932364,121.2548253
機車竊盜,1041118,104,11,18,八德分局,八德所,24.9320781,121.2854051
機車竊盜,1041118,104,11,18,楊梅分局,上湖所,24.9154994,121.0693624
機車竊盜,1041118,104,11,18,大溪分局,三元所,24.8806349,121.2635541
機車竊盜,1041118,104,11,18,龍潭分局,龍潭所,24.8640727,121.222456
機車竊盜,1041117,104,11,17,大園分局,草漯所,24.9936281,121.3009798
機車竊盜,1041117,104,11,17,龜山分局,龜山所,24.9895991,121.342953
機車竊盜,1041117,104,11,17,龜山分局,大林所,24.9858626,121.3272824
機車竊盜,1041117,104,11,17,中壢分局,普仁所,24.9619407,121.230137
機車竊盜,1041117,104,11,17,中壢分局,仁愛所,24.9447967,121.248092
機車竊盜,1041117,104,11,17,八德分局,四維所,24.9447324,121.2983347
機車竊盜,1041117,104,11,17,八德分局,八德所,24.943011,121.289212
機車竊盜,1041117,104,11,17,八德分局,八德所,24.9254942,121.2954568
機車竊盜,1041116,104,11,16,大園分局,草漯所,25.0519869,121.121458
機車竊盜,1041116,104,11,16,桃園分局,埔子所,25.006211,121.299338
機車竊盜,1041116,104,11,16,桃園分局,景福所,24.996844,121.307312
機車竊盜,1041116,104,11,16,桃園分局,中路所,24.992073,121.301175
機車竊盜,1041116,104,11,16,中壢分局,普仁所,24.9721514,121.2053963
機車竊盜,1041116,104,11,16,楊梅分局,埔頂所,24.9575327,121.1454142
機車竊盜,1041116,104,11,16,八德分局,四維所,24.9546861,121.2995207
機車竊盜,1041116,104,11,16,中壢分局,中壢所,24.9545539,121.223008
機車竊盜,1041116,104,11,16,平鎮分局,建安所,24.929936,121.222893
機車竊盜,1041116,104,11,16,楊梅分局,草湳所,24.9242108,121.1366715
機車竊盜,1041116,104,11,16,楊梅分局,草湳所,24.9172638,121.1843355
機車竊盜,1041116,104,11,16,大溪分局,圳頂所,24.8975173,121.2739802
機車竊盜,1041115,104,11,15,桃園分局,大樹所,24.9814225,121.3069672
機車竊盜,1041115,104,11,15,中壢分局,文化所,24.9795489,121.246242
機車竊盜,1041115,104,11,15,八德分局,四維所,24.9562581,121.2984945
機車竊盜,1041115,104,11,15,八德分局,八德所,24.9310482,121.2957823
機車竊盜,1041115,104,11,15,中壢分局,龍興所,24.9304188,121.2539885
機車竊盜,1041115,104,11,15,大溪分局,南雅所,24.8814724,121.2896409
機車竊盜,1041115,104,11,15,龍潭分局,龍潭所,24.8590163,121.2126807
機車竊盜,1041114,104,11,14,桃園分局,中路所,24.9883199,121.303413
機車竊盜,1041114,104,11,14,中壢分局,自強所,24.9667495,121.2619358
機車竊盜,1041114,104,11,14,大溪分局,南雅所,24.8844408,121.2949197
機車竊盜,1041113,104,11,13,桃園分局,同安所,25.027468,121.303019
機車竊盜,1041113,104,11,13,桃園分局,武陵所,24.9900095,121.3151942
機車竊盜,1041113,104,11,13,八德分局,大安所,24.9632855,121.3059672
機車竊盜,1041113,104,11,13,中壢分局,中壢所,24.9578997,121.227961
機車竊盜,1041113,104,11,13,中壢分局,中壢所,24.957115,121.2245358
機車竊盜,1041113,104,11,13,平鎮分局,宋屋所,24.9558573,121.2102169
機車竊盜,1041113,104,11,13,中壢分局,龍興所,24.9298779,121.2530978
機車竊盜,1041113,104,11,13,大溪分局,南雅所,24.8817393,121.2926887
機車竊盜,1041112,104,11,12,大園分局,大園所,25.0609992,121.1991759
機車竊盜,1041112,104,11,12,桃園分局,埔子所,25.007419,121.299202
機車竊盜,1041112,104,11,12,中壢分局,中福所,24.9634057,121.2254093
機車竊盜,1041112,104,11,12,中壢分局,中壢所,24.955169,121.228404
機車竊盜,1041112,104,11,12,中壢分局,中壢所,24.953528,121.224008
機車竊盜,1041112,104,11,12,中壢分局,龍興所,24.9423537,121.225431
機車竊盜,1041111,104,11,11,龜山分局,大埔所,25.0321642,121.3781404
機車竊盜,1041111,104,11,11,桃園分局,埔子所,25.0044517,121.3026996
機車竊盜,1041111,104,11,11,桃園分局,同安所,25.003031,121.3079426
機車竊盜,1041111,104,11,11,桃園分局,景福所,24.995079,121.313357
機車竊盜,1041111,104,11,11,大園分局,草漯所,24.9934099,121.2969674
機車竊盜,1041111,104,11,11,桃園分局,武陵所,24.9927865,121.3128219
機車竊盜,1041111,104,11,11,桃園分局,武陵所,24.9927865,121.3128219
機車竊盜,1041111,104,11,11,龜山分局,大林所,24.9871267,121.3360155
機車竊盜,1041111,104,11,11,桃園分局,中路所,24.9822329,121.298377
機車竊盜,1041111,104,11,11,八德分局,四維所,24.9595024,121.2971996
機車竊盜,1041111,104,11,11,平鎮分局,平鎮所,24.8987528,121.2104771
機車竊盜,1041110,104,11,10,桃園分局,同安所,24.9996144,121.3083647
機車竊盜,1041110,104,11,10,中壢分局,中福所,24.9760271,121.2346138
機車竊盜,1041110,104,11,10,八德分局,高明所,24.9736303,121.2696
機車竊盜,1041110,104,11,10,中壢分局,中壢所,24.9575804,121.2191961
機車竊盜,1041110,104,11,10,中壢分局,中壢所,24.9488539,121.2263983
機車竊盜,1041110,104,11,10,平鎮分局,宋屋所,24.9483801,121.2030944
機車竊盜,1041110,104,11,10,中壢分局,龍興所,24.9274838,121.2509609
機車竊盜,1041110,104,11,10,龍潭分局,龍潭所,24.8648877,121.2129268
機車竊盜,1041109,104,11,9,桃園分局,埔子所,25.0021198,121.3051256
機車竊盜,1041109,104,11,9,桃園分局,大樹所,24.9861378,121.3131346
機車竊盜,1041109,104,11,9,中壢分局,自強所,24.972712,121.26053
機車竊盜,1041109,104,11,9,中壢分局,興國所,24.9593016,121.214592
機車竊盜,1041109,104,11,9,中壢分局,興國所,24.9591636,121.2245335
機車竊盜,1041109,104,11,9,平鎮分局,宋屋所,24.9558176,121.2058715
機車竊盜,1041109,104,11,9,中壢分局,中壢所,24.9552731,121.2233218
機車竊盜,1041109,104,11,9,中壢分局,龍興所,24.9297232,121.2550496
機車竊盜,1041109,104,11,9,楊梅分局,草湳所,24.9180198,121.1842608
機車竊盜,1041108,104,11,8,桃園分局,埔子所,25.0024342,121.3037757
機車竊盜,1041108,104,11,8,桃園分局,武陵所,24.9975077,121.3066062
機車竊盜,1041108,104,11,8,桃園分局,武陵所,24.990857,121.314425
機車竊盜,1041108,104,11,8,桃園分局,武陵所,24.9882728,121.3096175
機車竊盜,1041108,104,11,8,八德分局,大安所,24.9713629,121.3189969
機車竊盜,1041108,104,11,8,中壢分局,自強所,24.9660943,121.2610735
機車竊盜,1041108,104,11,8,中壢分局,中福所,24.9641139,121.230579
機車竊盜,1041108,104,11,8,中壢分局,中福所,24.9637455,121.2242874
機車竊盜,1041108,104,11,8,楊梅分局,楊梅所,24.9046993,121.1433084
機車竊盜,1041107,104,11,7,龜山分局,迴龍所,25.0165599,121.3956086
機車竊盜,1041107,104,11,7,龜山分局,迴龍所,25.0162488,121.4018988
機車竊盜,1041107,104,11,7,桃園分局,同安所,25.003031,121.3079426
機車竊盜,1041107,104,11,7,桃園分局,青溪所,24.9977556,121.3130796
機車竊盜,1041107,104,11,7,桃園分局,中路所,24.993065,121.292915
機車竊盜,1041107,104,11,7,楊梅分局,新屋所,24.9738115,121.1054493
機車竊盜,1041107,104,11,7,中壢分局,興國所,24.95991,121.213006
機車竊盜,1041107,104,11,7,八德分局,大安所,24.9550501,121.3163081
機車竊盜,1041107,104,11,7,龍潭分局,石門所,24.8363813,121.2389258
機車竊盜,1041106,104,11,6,龜山分局,大華所,25.0616876,121.3675081
機車竊盜,1041106,104,11,6,桃園分局,同安所,25.0138509,121.2941674
機車竊盜,1041106,104,11,6,八德分局,高明所,24.968991,121.2697669
機車竊盜,1041106,104,11,6,中壢分局,龍興所,24.9293399,121.251283
機車竊盜,1041106,104,11,6,大溪分局,中新所,24.9060657,121.2948319
機車竊盜,1041106,104,11,6,平鎮分局,平鎮所,24.9011507,121.2137821
機車竊盜,1041106,104,11,6,大溪分局,圳頂所,24.8944153,121.2762639
機車竊盜,1041106,104,11,6,大溪分局,三元所,24.8889435,121.2746437
機車竊盜,1041106,104,11,6,龍潭分局,聖亭所,24.8759385,121.2130543
機車竊盜,1041105,104,11,5,大園分局,埔心所,25.054841,121.2229873
機車竊盜,1041105,104,11,5,龜山分局,大坑所,25.0476858,121.2959751
機車竊盜,1041105,104,11,5,中壢分局,普仁所,24.9610659,121.2457103
機車竊盜,1041105,104,11,5,中壢分局,龍興所,24.934176,121.235347
機車竊盜,1041105,104,11,5,平鎮分局,龍岡所,24.9255197,121.2517107
機車竊盜,1041105,104,11,5,龍潭分局,龍潭所,24.8627187,121.2171075
機車竊盜,1041104,104,11,4,龜山分局,龜山所,24.9928523,121.3412005
機車竊盜,1041104,104,11,4,桃園分局,大樹所,24.9878713,121.3125778
機車竊盜,1041104,104,11,4,中壢分局,中壢所,24.9565035,121.2259102
機車竊盜,1041104,104,11,4,中壢分局,普仁所,24.954419,121.2366254
機車竊盜,1041104,104,11,4,八德分局,八德所,24.9506482,121.321965
機車竊盜,1041104,104,11,4,平鎮分局,北勢所,24.948593,121.219834
機車竊盜,1041104,104,11,4,中壢分局,龍興所,24.9306249,121.2374213
機車竊盜,1041104,104,11,4,平鎮分局,龍岡所,24.927854,121.237445
機車竊盜,1041103,104,11,3,大園分局,潮音所,25.0693016,121.1991148
機車竊盜,1041103,104,11,3,龜山分局,龜山所,25.0011817,121.3638873
機車竊盜,1041103,104,11,3,桃園分局,中路所,24.9947719,121.288854
機車竊盜,1041103,104,11,3,桃園分局,大樹所,24.9934099,121.2969674
機車竊盜,1041103,104,11,3,桃園分局,武陵所,24.991182,121.314602
機車竊盜,1041103,104,11,3,桃園分局,中路所,24.988286,121.301775
機車竊盜,1041102,104,11,2,桃園分局,埔子所,25.0109257,121.2962674
機車竊盜,1041102,104,11,2,龜山分局,龜山所,25.0014773,121.342735
機車竊盜,1041102,104,11,2,桃園分局,大樹所,24.9815503,121.3148057
機車竊盜,1041102,104,11,2,中壢分局,中福所,24.9802917,121.234557
